목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,방문건수
주안레미콘,127.23452790443778,36.26514139099324,계룡시,엄사면,기업/단체,업종별기업,건설업,18
지상군페스티벌,127.2344154,36.313081,계룡시,신도안면,여행/레저,관광명소,축제,467
진성아구찜/계룡점,127.25424830432186,36.273279469233096,계룡시,금암동,생활편의,음식점,한식,28
착한감자탕/금암점,127.255942619434,36.2709186365325,계룡시,금암동,생활편의,음식점,한식,21
참사랑교회,127.23377892015156,36.28824336936093,계룡시,엄사면,생활편의,종교,교회시설,3
참조은약국,127.2505430365772,36.27249148941242,계룡시,금암동,의료편의,기타의료시설,약국,3
챔프,127.23866621427608,36.28897203762634,계룡시,엄사면,생활편의,술집,술집기타,22
천마산장독대와보리밥,127.242665983042,36.2750569772462,계룡시,금암동,생활편의,음식점,한식,42
천사요양원,127.239943927075,36.2835282199523,계룡시,엄사면,의료편의,기타의료시설,요양원,3
천지봉면옥,127.25803989092536,36.27100001379912,계룡시,금암동,생활편의,음식점,한식,10
청정여수명가/[한식],127.243526893431,36.289027615225,계룡시,엄사면,생활편의,음식점,한식,11
초록델리하우스,127.24086036376605,36.30022077058796,계룡시,신도안면,생활편의,음식점,전문음식점,154
촌돼지솥뚜껑삼겹살,127.24090233536435,36.29048334781186,계룡시,엄사면,생활편의,음식점,한식,6
최고다순대,127.258053543723,36.270863099622,계룡시,금암동,생활편의,음식점,한식,6
충남철물,127.234999922701,36.2833893180385,계룡시,엄사면,생활편의,생활서비스,철물점,3
칠갑산바닷물손두부/계룡점,127.2222384,36.2827175,계룡시,엄사면,생활편의,음식점,한식,76
카페그리다,127.2395414393921,36.29086372370034,계룡시,엄사면,생활편의,카페,카페기타,33
커피토트로스터즈,127.241665946023,36.2891942520713,계룡시,엄사면,생활편의,카페,커피전문점,4
코끼리마취통증의학과의원,127.2590280116474,36.26675171854848,계룡시,두마면,의료편의,의료시설,의원,6
코뚜레고기마을,127.23551027678808,36.285935219608845,계룡시,엄사면,생활편의,음식점,한식,25
콩쥐팥쥐,127.27390051637894,36.26745443864421,계룡시,두마면,생활편의,음식점,죽,10
크린토피아/계룡하나로마트점,127.239277323529,36.2830838221752,계룡시,엄사면,생활편의,생활서비스,세탁소,3
큰솔밭/[한식],127.2389835226287,36.29094473358779,계룡시,엄사면,생활편의,음식점,한식,11
태백 칡 냉면,127.2395956973744,36.28977018025839,계룡시,엄사면,생활편의,음식점,한식,6
테라도자기공방,127.23608369937108,36.28613854996748,계룡시,엄사면,생활편의,문화생활시설,공방/공예,3
토종선지뼈다귀해장국,127.24399908017,36.2883054779145,계룡시,엄사면,생활편의,음식점,한식,15
통큰낙지,127.2424093090204,36.28932663727791,계룡시,엄사면,생활편의,음식점,전문음식점,6
투썸플레이스/계룡DT점,127.246387781273,36.285583579291,계룡시,엄사면,생활편의,카페,커피전문점,44
파라솔,127.242499185113,36.2914717755994,계룡시,엄사면,생활편의,음식점,한식,3
파리바게뜨/계룡대쇼핑타운점,127.2446890714819,36.29558018522607,계룡시,신도안면,생활편의,음식점,제과점,3
파리바게뜨/계룡대엄사점,127.241860369006,36.2896664217102,계룡시,엄사면,생활편의,음식점,제과점,18
파스쿠찌/계룡DT점,127.248276514147,36.2842781832651,계룡시,엄사면,생활편의,카페,커피전문점,170
파워마트/계룡점,127.25102091045966,36.27297851571794,계룡시,금암동,쇼핑,슈퍼/마트,슈퍼/마트 기타,3
퍼스프,127.267830634808,36.2505599100195,계룡시,두마면,기업/단체,업종별기업,업종별기업기타,42
품안콘도,127.2485818955374,36.30077630805402,계룡시,신도안면,여행/레저,숙박,콘도/리조트,81
풍년닭갈비,127.238999514069,36.2894164334566,계룡시,엄사면,생활편의,음식점,전문음식점,16
풍천민물장어,127.259442329662,36.2685855889848,계룡시,금암동,생활편의,음식점,전문음식점,4
피자헛/계룡점,127.2456379,36.2884505,계룡시,엄사면,생활편의,음식점,패스트푸드,6
하나로마트/논산계룡축협,127.2390551254756,36.28258387775329,계룡시,엄사면,쇼핑,슈퍼/마트,대형슈퍼,155
하이트진로/남대전물류센터,127.277468609595,36.2571981004476,계룡시,두마면,기업/단체,업종별기업,음식료업,3
한라비발디공인중개사사무소,127.2582070287495,36.265815220759706,계룡시,두마면,생활편의,생활서비스,부동산,6
한마음정육식당/충남계룡점,127.258553538679,36.266446938134,계룡시,두마면,생활편의,음식점,한식,37
한훈기념관,127.232222247961,36.299526354737,계룡시,신도안면,생활편의,문화생활시설,박물관/기념관,6
할머니족발보쌈,127.234305515449,36.2861390011727,계룡시,엄사면,생활편의,음식점,전문음식점,8
해미르,127.24433231934631,36.29555465511269,계룡시,신도안면,생활편의,음식점,치킨,3
해피안내과의원,127.252637339878,36.2728628405484,계룡시,금암동,의료편의,의료시설,의원,21
향담,127.21803966051432,36.28250018247645,계룡시,엄사면,생활편의,카페,카페기타,3
향적산치유의숲,127.211557452557,36.295415591018,계룡시,엄사면,여행/레저,관광명소,자연휴양림,40
향적산한상,127.22144559076,36.281083945825,계룡시,엄사면,생활편의,음식점,한식,17
헤어바이수,127.23694416073,36.2871944520372,계룡시,엄사면,생활편의,생활서비스,미용실,4
현대옥/충남계룡점,127.243610220357,36.2889165172396,계룡시,엄사면,생활편의,음식점,한식,21
현대정형외과의원,127.242360329077,36.2891664815058,계룡시,엄사면,의료편의,의료시설,의원,14
호박이야기,127.23602757542471,36.28719444669278,계룡시,엄사면,생활편의,음식점,제과점,7
호텔계룡,127.254498262849,36.2754458909467,계룡시,금암동,여행/레저,숙박,모텔/여관,110
호텔더존,127.24291014028157,36.28946564233775,계룡시,엄사면,여행/레저,숙박,모텔/여관,17
호텔비바체,127.243721314681,36.28969420719,계룡시,엄사면,여행/레저,숙박,호텔,43
홈플러스/계룡점,127.257164705755,36.27400162634999,계룡시,금암동,쇼핑,슈퍼/마트,대형마트,1341
홍/[중식],127.23739002455142,36.2894102660228,계룡시,엄사면,생활편의,음식점,중식,6
화산골프클럽,127.279412859269,36.2596978275832,계룡시,두마면,여행/레저,레저/스포츠,골프연습장,6
화심순두부,127.24588883981204,36.28987170225268,계룡시,엄사면,생활편의,음식점,한식,17
화이트365/계룡점,127.255192677822,36.271835194573,계룡시,금암동,생활편의,생활서비스,세탁소,13
화이트모텔,127.254468,36.2743768,계룡시,금암동,여행/레저,숙박,모텔/여관,49
화평/[중식],127.24654244917208,36.286778076267,계룡시,엄사면,생활편의,음식점,중식,125
황부자집,127.2370530229786,36.289547427506776,계룡시,엄사면,생활편의,음식점,한식,36
흥부와놀부,127.2465128737348,36.27981586178037,계룡시,금암동,생활편의,음식점,한식,103
12월의왈츠,127.246099,36.358756,공주시,반포면,여행/레저,숙박,펜션,18
24시전주명가콩나물국밥/공주점,127.13345324533223,36.46930582803515,공주시,신관동,생활편의,음식점,한식,42
505펜션앤키즈캠핑장,127.02012821520432,36.50125213368652,공주시,사곡면,여행/레저,레저/스포츠,캠프장,105
60계치킨/충남공주신관점,127.136590314593,36.472922708262,공주시,신관동,생활편의,음식점,치킨,3
BBQ/공주신월점,127.147894856217,36.4737560125455,공주시,신관동,생활편의,음식점,치킨,6
BBQ/공주신월점,127.147894856217,36.4737560125455,공주시,월송동,생활편의,음식점,치킨,3
BHC/공주대점,127.1371735925166,36.47331155619646,공주시,신관동,생활편의,음식점,치킨,9
BHC/옥룡점,127.1334796434089,36.45467477153064,공주시,옥룡동,생활편의,음식점,치킨,3
CJ제일제당/공주공장,127.14231292851,36.3717120574909,공주시,계룡면,기업/단체,업종별기업,음식료업,4
CU/공주검상공단점,127.07511216362605,36.43035842393694,공주시,금학동,쇼핑,대형유통점,편의점,3
CU/공주금성점,127.121258412058,36.4655623474279,공주시,웅진동,쇼핑,대형유통점,편의점,13
CU/공주대학로점,127.135673755356,36.4700341435328,공주시,신관동,쇼핑,대형유통점,편의점,3
CU/공주미도점,127.13534063694028,36.44928650798882,공주시,옥룡동,쇼핑,대형유통점,편의점,3
CU/공주차령휴게소점,127.123145548372,36.641653360889,공주시,정안면,쇼핑,대형유통점,편의점,3
CU/공주청룡점,127.14020731724588,36.49994692873693,공주시,의당면,쇼핑,대형유통점,편의점,4
CU/공주탄천산업단지점,127.06340224028048,36.30138060259168,공주시,탄천면,쇼핑,대형유통점,편의점,6
G7무인텔,127.251136629687,36.36718543044,공주시,반포면,여행/레저,숙박,모텔/여관,6
GE삼성전기조명,127.132590698502,36.4698119286807,공주시,신관동,쇼핑,전기/가정용품,조명기구,3
GS25/검상공단,127.07509616753656,36.43034387460129,공주시,검상동,쇼핑,대형유통점,편의점,3
GS25/공주교대점,127.12036980044,36.4433148796994,공주시,금학동,쇼핑,대형유통점,편의점,3
GS25/공주금강점,127.1297837641145,36.4734002290203,공주시,신관동,쇼핑,대형유통점,편의점,3
GS25/공주우남점,127.139367790898,36.4789775892989,공주시,월송동,쇼핑,대형유통점,편의점,3
GS25/공주우성점,127.05078639756088,36.470239873074426,공주시,우성면,쇼핑,대형유통점,편의점,12
GS25/공주의당점,127.147033668425,36.490865166754,공주시,의당면,쇼핑,대형유통점,편의점,11
GS25/공주장승마을점,127.021544255583,36.557717915449,공주시,사곡면,쇼핑,대형유통점,편의점,3
GS25/공주정안점,127.12181260784,36.611434584761,공주시,정안면,쇼핑,대형유통점,편의점,6
GS25/신공주전막점,127.12698007552432,36.47108952801792,공주시,신관동,쇼핑,대형유통점,편의점,3
GS25/월송2단지점,127.155921876518,36.4785332923063,공주시,월송동,쇼핑,대형유통점,편의점,15
GS더프레시/공주신관점,127.14461736103752,36.47478365394902,공주시,신관동,쇼핑,슈퍼/마트,대형슈퍼,63
GS더프레시/공주점,127.13417401836,36.455535788487,공주시,옥룡동,쇼핑,슈퍼/마트,대형슈퍼,170
JJ오토캠핑장,126.96521647937055,36.60282441534821,공주시,유구읍,여행/레저,레저/스포츠,캠프장,120
KG케미칼/남공주대리점,127.122841628212,36.462895994122,공주시,웅진동,쇼핑,쇼핑기타,농업용품관련,3
KT/공주지점,127.14986688221416,36.476061316656335,공주시,월송동,기업/단체,주요그룹,KT,42
LG전자베스트샵/공주점,127.13328297171762,36.47110153996519,공주시,신관동,쇼핑,가전,LG,8
LG전자서비스센터/공주점,127.13319990360748,36.47110713241847,공주시,신관동,쇼핑,가전,LG,9
OCI스페셜티/공주공장,127.060043107885,36.2983310533736,공주시,탄천면,기업/단체,업종별기업,제조업,114
OK무인텔,127.132201854903,36.4686176182057,공주시,신관동,여행/레저,숙박,모텔/여관,17
PROVIDENCE,127.251858844365,36.360880597064,공주시,반포면,생활편의,카페,카페기타,59
SK렌터카/공주대지점,127.1365903429,36.469756402783,공주시,신관동,교통편의,자동차시설,렌트카,3
SK텔레콤/공주종동대리점 신관점,127.14250757647432,36.474176734457046,공주시,신관동,쇼핑,정보통신기기,SK텔레콤,3
SUBWAY/공주신관점,127.141367663545,36.4733115806733,공주시,신관동,생활편의,음식점,패스트푸드,24
SUBWAY/공주신관점,127.14136766354504,36.4733115806733,공주시,신관동,생활편의,음식점,패스트푸드,49
THEJAJA,127.25271981686,36.367796481274,공주시,반포면,여행/레저,숙박,모텔/여관,3
가교리1구마을회관,127.029043749266,36.5394144940337,공주시,사곡면,기업/단체,사회시설,회관,3
가나잔치,127.119119954913,36.4384543156107,공주시,금학동,생활편의,음식점,한식,6
가든이화,127.047292643658,36.4806157568609,공주시,사곡면,생활편의,음식점,한식,6
가마솥국밥보쌈/공주중동점,127.12368604020072,36.45375735814174,공주시,중학동,생활편의,음식점,한식,6
가마치통닭/공주신관점,127.1380993376518,36.472985674373234,공주시,신관동,생활편의,음식점,치킨,7
가보자순대국,126.95161825870446,36.55393818656239,공주시,유구읍,생활편의,음식점,한식,3
가스원,127.05265443284507,36.34915855541405,공주시,이인면,기업/단체,업종별기업,전기가스업,3
가자펜션,127.25008122601604,36.36071393893157,공주시,반포면,여행/레저,숙박,펜션,6
가족관광농원,127.06148426249086,36.63402685754011,공주시,정안면,건물/시설,농/어업,농장/농원,3
가척리마을회관,127.003075825966,36.3125791071033,공주시,탄천면,기업/단체,사회시설,회관,8
가화,127.252803188447,36.362713727213,공주시,반포면,생활편의,음식점,한식,20
